"participant_id","musical_exp","v1","synth","rating"
67,6,2.6855,"flute",7
61,0,3.4059,"harmonic",5
67,6,9.1393,"flute",5
60,2,5.375,"flute",5
51,0,5.6667,"flute",5
60,2,10.0549,"harmonic",3
66,3,3.3895,"flute",3
67,6,2.7183,"harmonic",7
36,0,11.063,"harmonic",6
66,3,13.0319,"harmonic",2
67,6,3.7559,"harmonic",5
60,2,9.347,"harmonic",2
51,0,10.6124,"flute",5
61,0,11.8937,"harmonic",5
51,0,11.3607,"flute",5
59,0,3.6437,"harmonic",5
71,0,1.7141,"harmonic",2
59,0,7.5062,"flute",5
59,0,4.5904,"flute",5
138,0,8.4849,"harmonic",2
71,0,5.5363,"flute",5
70,4,1.3294,"harmonic",2
106,0,5.5408,"harmonic",2
78,0,9.854,"flute",3
78,0,10.0434,"flute",2
60,2,6.3651,"harmonic",2
59,0,7.6897,"harmonic",5
59,0,13.5505,"flute",5
60,2,1.9816,"flute",5
66,3,8.8647,"harmonic",2
61,0,10.5243,"flute",5
66,3,4.2822,"flute",4
51,0,5.9475,"harmonic",3
61,0,0.9622,"flute",2
60,2,6.3271,"harmonic",3
66,3,12.1717,"flute",4
61,0,5.9425,"harmonic",5
66,3,4.9417,"flute",4
66,3,11.2472,"harmonic",2
107,14,11.9416,"harmonic",5
60,2,5.3248,"flute",5
61,0,2.4948,"flute",2
36,0,8.1269,"harmonic",7
66,3,2.1896,"harmonic",2
61,0,4.6981,"harmonic",3
51,0,8.0191,"flute",5
73,0,4.54,"harmonic",3
60,2,14.4438,"harmonic",2
61,0,12.6491,"flute",5
71,0,5.5854,"flute",5
61,0,12.7487,"harmonic",5
71,0,9.9651,"harmonic",2
76,0,5.1441,"harmonic",5
75,0,3.8958,"harmonic",3
75,0,14.1563,"flute",1
78,0,10.6983,"harmonic",5
110,0,8.8462,"harmonic",4
60,2,12.8974,"harmonic",2
59,0,1.8811,"harmonic",4
51,0,8.5393,"flute",6
61,0,11.9786,"harmonic",6
59,0,12.4552,"harmonic",3
59,0,8.4002,"flute",5
67,6,0.3375,"harmonic",5
59,0,12.8524,"harmonic",5
61,0,5.3668,"flute",4
61,0,9.295,"flute",5
75,0,9.1149,"harmonic",3
66,3,7.8572,"flute",2
70,4,12.247,"harmonic",5
75,0,8.7744,"flute",3
72,8,2.8792,"harmonic",3
107,14,9.4734,"flute",2
51,0,3.8504,"flute",6
59,0,14.795,"harmonic",4
51,0,8.2058,"flute",6
60,2,11.2927,"harmonic",2
66,3,13.6133,"harmonic",7
66,3,6.3088,"flute",4
67,6,9.6971,"harmonic",5
109,3,7.1478,"flute",3
67,6,0.932,"flute",5
67,6,2.243,"harmonic",7
71,0,8.8593,"harmonic",2
73,0,2.154,"flute",2
109,3,13.0702,"harmonic",6
110,0,5.226,"flute",4
59,0,1.6793,"flute",3
59,0,11.1583,"harmonic",5
66,3,8.6321,"flute",4
67,6,11.3641,"flute",5
67,6,9.1473,"flute",5
60,2,0.2833,"flute",3
60,2,10.1146,"flute",5
66,3,7.0059,"harmonic",2
61,0,6.808,"harmonic",5
59,0,14.7329,"flute",5
61,0,0.366,"harmonic",2
66,3,1.9553,"flute",1
67,6,1.3911,"harmonic",5
78,0,13.3874,"harmonic",6
67,6,8.4041,"flute",5
75,0,9.2211,"flute",1
78,0,13.6061,"flute",3
60,2,4.9437,"harmonic",5
59,0,3.416,"flute",5
59,0,8.8731,"harmonic",5
70,4,7.1152,"harmonic",6
66,3,7.5625,"flute",4
66,3,8.2901,"flute",3
66,3,14.6627,"flute",6
70,4,7.1145,"harmonic",5
66,3,13.1119,"flute",7
70,4,7.5395,"flute",3
69,1,14.2801,"harmonic",3
72,8,9.7105,"flute",5
76,0,2.1269,"flute",5
110,0,5.9279,"flute",6
66,3,3.4522,"harmonic",1
78,0,9.1001,"harmonic",5
71,0,13.3343,"flute",5
67,6,3.8402,"harmonic",7
75,0,11.2286,"harmonic",2
75,0,3.0517,"harmonic",3
75,0,14.7316,"harmonic",3
86,3,10.9812,"harmonic",3
69,1,13.3422,"harmonic",2
75,0,1.5403,"harmonic",3
75,0,3.1062,"flute",3
67,6,0.7021,"harmonic",5
83,2,9.9608,"flute",5
87,0,8.9107,"flute",5
87,0,12.8924,"harmonic",3
106,0,10.282,"harmonic",3
36,0,1.8101,"harmonic",2
61,0,0.6567,"harmonic",2
60,2,9.3901,"harmonic",2
76,0,13.7963,"harmonic",3
73,0,0.5676,"flute",1
78,0,9.6319,"harmonic",5
73,0,13.5586,"harmonic",3
71,0,12.5558,"flute",5
72,8,3.7184,"harmonic",5
71,0,13.6328,"flute",5
73,0,13.4333,"harmonic",2
70,4,1.5948,"flute",2
69,1,3.8684,"flute",6
71,0,1.7483,"harmonic",3
82,12,4.4,"harmonic",2
138,0,7.9056,"flute",6
61,0,6.7144,"flute",3
66,3,9.9059,"flute",6
69,1,8.3346,"harmonic",2
67,6,9.8331,"flute",5
75,0,3.0151,"harmonic",2
73,0,0.0948,"harmonic",2
76,0,14.0715,"flute",7
73,0,6.6377,"harmonic",3
72,8,2.1453,"harmonic",3
76,0,14.1505,"harmonic",2
67,6,11.8081,"flute",7
69,1,4.7607,"flute",7
86,3,0.0573,"flute",4
73,0,4.0006,"flute",3
86,3,9.2916,"flute",5
87,0,6.1732,"flute",5
36,0,7.6069,"flute",2
70,4,12.2214,"flute",7
76,0,5.8857,"flute",6
73,0,2.8688,"flute",4
76,0,3.8822,"harmonic",4
71,0,5.571,"harmonic",3
73,0,5.1426,"harmonic",2
70,4,14.639,"harmonic",3
71,0,8.7436,"flute",5
75,0,0.2979,"harmonic",2
73,0,6.0717,"flute",2
75,0,3.6955,"flute",3
67,6,4.973,"flute",5
110,0,6.2503,"harmonic",3
59,0,2.4186,"harmonic",4
59,0,2.1196,"flute",5
73,0,14.8712,"harmonic",2
69,1,10.5099,"flute",5
69,1,8.899,"flute",6
71,0,3.3034,"flute",5
71,0,12.3579,"flute",5
71,0,13.4809,"harmonic",2
69,1,5.2677,"harmonic",2
69,1,9.7007,"harmonic",2
78,0,13.0406,"flute",2
78,0,4.6583,"flute",3
87,0,1.5274,"harmonic",3
72,8,1.2611,"harmonic",2
83,2,12.5718,"harmonic",2
66,3,3.1593,"flute",7
82,12,6.0314,"harmonic",2
87,0,11.2017,"harmonic",3
82,12,11.2471,"harmonic",2
87,0,12.4389,"harmonic",3
86,3,12.0746,"harmonic",2
87,0,1.8354,"harmonic",2
86,3,4.7816,"harmonic",4
83,2,5.0721,"flute",6
199,5,1.2802,"harmonic",4
66,3,9.7855,"flute",4
60,2,12.2602,"harmonic",2
72,8,7.0332,"harmonic",6
75,0,13.7926,"flute",1
70,4,11.3308,"flute",5
71,0,1.2022,"harmonic",2
66,3,11.2944,"harmonic",2
70,4,3.6629,"harmonic",5
78,0,9.3483,"flute",2
110,0,5.9973,"harmonic",3
60,2,9.2925,"harmonic",2
67,6,13.7912,"flute",5
66,3,13.5284,"flute",4
72,8,8.0706,"flute",7
67,6,10.0115,"harmonic",7
71,0,2.1972,"flute",4
72,8,8.8257,"harmonic",6
66,3,3.215,"harmonic",2
75,0,13.8723,"flute",1
76,0,10.9874,"harmonic",3
71,0,12.8485,"flute",5
72,8,5.9507,"harmonic",2
71,0,5.7576,"flute",5
78,0,13.7445,"flute",4
88,15,11.7826,"flute",5
59,0,10.9303,"harmonic",5
71,0,9.1126,"flute",5
78,0,0.5372,"flute",1
72,8,13.1119,"harmonic",5
76,0,6.6142,"harmonic",4
71,0,13.1324,"flute",4
71,0,6.0198,"flute",5
72,8,1.8219,"flute",2
70,4,11.6495,"harmonic",2
75,0,8.6233,"flute",3
75,0,3.9325,"flute",3
78,0,13.4071,"harmonic",6
136,1,0.058,"flute",3
66,3,4.1931,"harmonic",2
72,8,11.4593,"flute",5
60,2,4.8044,"flute",5
72,8,1.9824,"flute",3
66,3,9.9288,"flute",4
72,8,12.2358,"flute",3
66,3,0.2165,"flute",5
71,0,13.2791,"flute",4
71,0,3.605,"harmonic",2
72,8,2.7614,"harmonic",2
78,0,4.4272,"harmonic",5
86,3,4.1235,"harmonic",4
86,3,2.2991,"harmonic",4
59,0,10.2582,"harmonic",3
66,3,10.8656,"harmonic",4
66,3,6.861,"flute",4
60,2,14.5453,"flute",4
71,0,5.8757,"harmonic",3
66,3,4.6615,"harmonic",1
72,8,10.086,"flute",6
66,3,12.5223,"flute",5
69,1,4.4733,"harmonic",3
72,8,2.0652,"flute",6
69,1,12.728,"harmonic",2
73,0,8.2094,"flute",3
71,0,2.836,"harmonic",2
73,0,5.5617,"flute",5
110,0,10.1818,"flute",6
60,2,3.2872,"flute",5
73,0,6.929,"harmonic",3
67,6,4.9381,"harmonic",5
66,3,14.3809,"harmonic",4
69,1,13.478,"flute",6
73,0,0.44,"flute",4
70,4,1.6513,"flute",3
73,0,7.3422,"harmonic",3
71,0,9.6646,"harmonic",2
88,15,13.8036,"flute",5
83,2,4.0726,"flute",5
36,0,8.6637,"harmonic",2
36,0,0.5015,"harmonic",7
70,4,12.2304,"flute",6
71,0,6.0754,"harmonic",2
70,4,0.3252,"harmonic",5
69,1,0.0577,"flute",4
72,8,14.9204,"harmonic",3
70,4,12.4784,"flute",5
66,3,4.8023,"flute",6
87,0,12.2552,"harmonic",3
82,12,4.9946,"flute",5
87,0,7.1308,"flute",5
87,0,11.3064,"flute",5
59,0,1.4716,"harmonic",3
60,2,14.8106,"harmonic",2
70,4,10.3279,"harmonic",2
66,3,11.5621,"flute",4
67,6,6.0381,"harmonic",5
70,4,5.4337,"harmonic",3
67,6,12.1647,"flute",7
67,6,5.6565,"harmonic",5
71,0,6.9662,"flute",5
70,4,2.7909,"flute",3
36,0,7.0173,"flute",7
82,12,12.823,"flute",5
75,0,13.2893,"flute",1
59,0,6.1915,"flute",5
71,0,3.7456,"harmonic",5
70,4,6.8609,"flute",5
75,0,2.8882,"flute",3
87,0,3.7154,"flute",5
73,0,9.7305,"harmonic",2
82,12,3.1062,"harmonic",2
86,3,1.6937,"flute",3
87,0,6.3408,"harmonic",3
82,12,10.0667,"harmonic",5
87,0,2.9142,"harmonic",3
102,4,12.7627,"harmonic",5
72,8,9.6896,"flute",5
66,3,0.5416,"harmonic",2
76,0,7.9071,"harmonic",5
67,6,4.0707,"harmonic",5
82,12,7.4345,"flute",5
67,6,3.1833,"harmonic",7
76,0,7.9792,"harmonic",5
66,3,14.3971,"harmonic",5
138,0,6.6184,"flute",5
66,3,0.1046,"flute",3
86,3,12.2637,"harmonic",2
70,4,8.7455,"flute",5
87,0,4.0428,"flute",5
139,0,8.5932,"harmonic",3
66,3,6.137,"flute",4
69,1,0.2846,"harmonic",3
72,8,4.4314,"flute",6
70,4,2.7017,"flute",3
72,8,6.7231,"harmonic",6
71,0,1.2961,"harmonic",3
66,3,6.4735,"harmonic",2
71,0,7.3294,"harmonic",3
69,1,9.4393,"harmonic",3
83,2,14.8278,"flute",6
82,12,7.9243,"flute",5
82,12,9.8504,"harmonic",5
88,15,1.5041,"flute",2
66,3,6.8965,"harmonic",3
72,8,3.1745,"harmonic",3
66,3,11.5906,"flute",4
69,1,10.6793,"harmonic",3
72,8,14.3197,"flute",5
70,4,12.3758,"flute",5
66,3,12.5469,"flute",4
83,2,12.831,"harmonic",3
72,8,14.27,"harmonic",5
69,1,3.2564,"flute",5
70,4,6.7182,"harmonic",4
86,3,1.7769,"flute",5
83,2,14.148,"harmonic",5
139,0,11.1877,"flute",4
60,2,13.7485,"flute",5
78,0,5.4312,"flute",3
60,2,6.5474,"flute",4
71,0,3.4301,"flute",5
36,0,10.4493,"harmonic",2
71,0,14.6931,"flute",5
78,0,12.4119,"harmonic",6
69,1,0.7264,"flute",4
82,12,7.3403,"harmonic",3
69,1,1.5572,"flute",4
82,12,10.8096,"harmonic",5
82,12,7.2436,"harmonic",3
82,12,1.7201,"flute",7
109,3,14.0722,"harmonic",6
59,0,1.9057,"harmonic",4
66,3,6.1737,"harmonic",2
67,6,11.6299,"flute",5
76,0,3.5023,"harmonic",4
69,1,3.5502,"harmonic",3
69,1,12.5074,"flute",6
71,0,2.8879,"harmonic",3
67,6,0.3307,"flute",7
75,0,14.382,"harmonic",1
71,0,7.3422,"harmonic",3
76,0,12.0535,"harmonic",5
73,0,13.4346,"flute",4
110,0,10.3916,"flute",4
82,12,6.6424,"harmonic",3
59,0,3.6969,"flute",5
75,0,0.5195,"harmonic",2
66,3,0.6779,"flute",3
67,6,3.6168,"flute",7
73,0,7.3482,"harmonic",5
69,1,11.3101,"harmonic",3
76,0,1.7507,"harmonic",5
73,0,11.0793,"flute",6
139,0,2.1412,"harmonic",3
67,6,8.1765,"harmonic",5
67,6,10.3299,"flute",7
82,12,1.8332,"flute",7
67,6,10.2171,"harmonic",5
70,4,3.5463,"flute",3
73,0,0.1434,"harmonic",1
66,3,6.9052,"flute",5
72,8,4.1652,"harmonic",3
72,8,1.7123,"flute",3
78,0,4.7921,"flute",2
78,0,11.0277,"flute",3
67,6,3.3512,"flute",7
76,0,1.2825,"flute",5
76,0,3.9661,"harmonic",3
78,0,0.0685,"harmonic",5
107,14,6.1172,"flute",5
78,0,10.3048,"harmonic",5
67,6,6.1937,"harmonic",5
73,0,11.35,"harmonic",2
69,1,9.0099,"harmonic",3
72,8,3.555,"harmonic",5
71,0,5.0796,"flute",5
70,4,3.7629,"harmonic",5
70,4,8.7304,"harmonic",5
78,0,8.4309,"harmonic",6
71,0,2.0938,"harmonic",3
67,6,0.6808,"harmonic",7
78,0,8.1142,"flute",3
78,0,14.3034,"harmonic",5
82,12,11.2874,"flute",7
67,6,13.2693,"flute",7
70,4,0.1145,"harmonic",5
66,3,11.29,"flute",7
67,6,13.1922,"harmonic",5
72,8,9.8642,"flute",7
73,0,7.6831,"flute",5
72,8,3.2892,"harmonic",2
75,0,10.9874,"flute",1
76,0,13.0075,"flute",6
73,0,3.3415,"flute",2
78,0,9.1694,"harmonic",5
82,12,14.0896,"harmonic",3
83,2,6.6025,"harmonic",3
86,3,4.4204,"harmonic",3
139,0,5.5242,"harmonic",3
66,3,3.8506,"harmonic",2
70,4,4.2392,"flute",5
70,4,4.3207,"flute",5
67,6,2.4091,"flute",5
70,4,0.1817,"flute",4
75,0,7.3294,"flute",3
71,0,14.2444,"harmonic",2
72,8,5.6964,"harmonic",2
76,0,0.2728,"harmonic",4
78,0,2.4003,"harmonic",5
82,12,3.0433,"flute",6
82,12,9.9699,"flute",3
82,12,3.1418,"harmonic",5
71,0,4.5789,"harmonic",3
73,0,0.7505,"flute",4
72,8,12.7119,"flute",5
69,1,12.6153,"flute",6
73,0,2.9646,"harmonic",3
71,0,2.0672,"flute",5
67,6,5.6778,"harmonic",5
71,0,7.8847,"flute",5
67,6,9.676,"flute",7
76,0,3.6502,"flute",5
139,0,4.1736,"flute",4
69,1,5.1511,"harmonic",3
83,2,11.5552,"flute",6
69,1,7.3266,"harmonic",2
110,0,0.4553,"flute",5
78,0,6.8296,"harmonic",5
70,4,3.297,"flute",6
67,6,14.213,"flute",5
87,0,12.9696,"flute",5
71,0,12.1708,"harmonic",3
82,12,14.1236,"flute",7
69,1,10.2876,"harmonic",2
86,3,2.6588,"flute",4
87,0,13.8476,"flute",5
83,2,10.9318,"harmonic",3
71,0,8.0514,"flute",5
72,8,4.553,"flute",5
75,0,4.2112,"flute",3
71,0,12.2283,"harmonic",3
76,0,14.0244,"harmonic",3
73,0,11.6837,"harmonic",3
73,0,13.3343,"harmonic",2
67,6,5.5527,"flute",5
73,0,2.3363,"harmonic",2
73,0,6e-04,"harmonic",3
73,0,10.4234,"harmonic",3
71,0,13.6441,"flute",4
75,0,13.9332,"harmonic",2
69,1,11.6102,"harmonic",3
71,0,10.9319,"harmonic",3
75,0,14.2273,"harmonic",2
72,8,10.3989,"harmonic",6
70,4,8.783,"flute",6
69,1,4.1059,"flute",7
76,0,3.7629,"flute",6
69,1,2.9001,"harmonic",2
76,0,6.613,"harmonic",2
136,1,12.5782,"flute",3
71,0,2.8703,"harmonic",3
67,6,12.9027,"flute",7
72,8,7.7442,"flute",3
75,0,6.3524,"flute",3
69,1,1.2356,"flute",4
69,1,6.0597,"flute",6
75,0,5.138,"harmonic",4
78,0,3.6584,"flute",1
69,1,13.1915,"harmonic",3
107,14,7.0394,"flute",3
76,0,13.5791,"harmonic",2
78,0,7.2103,"harmonic",3
78,0,5.5377,"harmonic",5
66,3,2.3267,"harmonic",1
71,0,9.1843,"flute",5
73,0,7.4469,"harmonic",2
69,1,2.2953,"harmonic",2
75,0,12.5982,"flute",2
78,0,13.4324,"flute",4
72,8,3.9814,"flute",3
69,1,0.8378,"flute",6
75,0,6.9949,"harmonic",4
67,6,3.5172,"flute",5
82,12,10.7354,"flute",7
78,0,11.5414,"harmonic",6
76,0,11.0781,"flute",5
87,0,7.8085,"harmonic",3
75,0,4.9381,"flute",1
75,0,5.3836,"flute",2
73,0,9.4121,"harmonic",3
73,0,1.589,"flute",2
76,0,5.1474,"harmonic",3
71,0,14.5533,"harmonic",2
69,1,7.2477,"harmonic",3
69,1,4.8056,"harmonic",2
76,0,2.0261,"flute",6
78,0,3.5989,"harmonic",4
82,12,5.3181,"flute",7
78,0,8.8845,"harmonic",5
76,0,11.5465,"harmonic",3
66,3,12.8855,"harmonic",1
73,0,7.6921,"flute",5
70,4,9.9738,"harmonic",2
75,0,8.3244,"harmonic",3
69,1,12.6742,"harmonic",3
82,12,7.9615,"harmonic",7
69,1,6.4663,"harmonic",2
78,0,9.5923,"flute",2
76,0,6.6022,"harmonic",3
82,12,8.4306,"harmonic",2
73,0,5.9189,"harmonic",3
78,0,1.1079,"harmonic",5
109,3,6.037,"harmonic",5
138,0,1.4256,"flute",3
87,0,14.0372,"harmonic",3
72,8,6.3595,"harmonic",3
75,0,10.1644,"flute",1
83,2,14.3013,"harmonic",5
69,1,2.0871,"harmonic",3
78,0,1.4398,"harmonic",2
86,3,8.4319,"flute",5
76,0,9.8938,"flute",7
83,2,12.2909,"flute",5
87,0,6.5135,"flute",5
86,3,5.7757,"harmonic",3
83,2,7.1661,"flute",6
69,1,14.2279,"harmonic",3
70,4,11.4692,"flute",7
82,12,14.0233,"harmonic",3
70,4,13.5458,"harmonic",3
82,12,4.5953,"harmonic",3
67,6,1.9691,"harmonic",5
76,0,10.9171,"flute",6
82,12,2.5906,"flute",6
36,0,13.1288,"flute",6
36,0,6.8848,"flute",2
139,0,5.3783,"harmonic",3
71,0,2.952,"flute",5
75,0,4.9395,"flute",3
78,0,6.3945,"flute",2
83,2,7.647,"harmonic",5
76,0,2.1325,"harmonic",5
82,12,8.9123,"harmonic",2
76,0,7.0849,"flute",6
138,0,14.5978,"harmonic",2
139,0,5.5579,"flute",4
83,2,0.4081,"flute",3
86,3,2.6438,"flute",5
83,2,2.7233,"flute",6
83,2,0.7108,"harmonic",3
83,2,10.121,"flute",5
86,3,3.5284,"flute",5
70,4,3.4708,"flute",6
75,0,13.1701,"flute",3
67,6,0.5252,"flute",6
87,0,11.0304,"flute",5
73,0,8.9867,"flute",5
67,6,0.5676,"harmonic",7
83,2,8.2356,"flute",6
83,2,7.2952,"flute",6
82,12,2.8682,"flute",5
82,12,3.785,"harmonic",5
83,2,6.3035,"harmonic",3
86,3,11.0107,"harmonic",3
87,0,8.9566,"harmonic",2
87,0,14.6698,"harmonic",3
136,1,8.143,"flute",3
72,8,13.3953,"flute",5
75,0,9.5209,"flute",3
73,0,8.0472,"harmonic",3
78,0,2.1379,"harmonic",3
72,8,7.9465,"flute",6
71,0,2.8228,"harmonic",3
88,15,4.4782,"flute",2
78,0,9.4208,"flute",2
86,3,12.1571,"flute",6
78,0,10.3908,"flute",3
82,12,11.9695,"flute",3
88,15,5.7805,"flute",3
83,2,4.4435,"flute",5
88,15,9.9871,"flute",3
87,0,1.6367,"harmonic",3
88,15,7.6234,"flute",2
88,15,5.7658,"harmonic",3
88,15,11.8168,"flute",6
88,15,2.952,"flute",4
87,0,11.5708,"harmonic",3
88,15,4.6084,"flute",5
136,1,14.1702,"flute",3
139,0,14.2166,"flute",5
93,0,2.4783,"harmonic",2
107,14,7.0652,"flute",6
87,0,14.6848,"harmonic",3
88,15,8.6216,"flute",6
87,0,4.5825,"harmonic",2
83,2,7.1909,"flute",6
88,15,2.6588,"harmonic",2
88,15,0.8942,"harmonic",2
88,15,0.061,"harmonic",4
88,15,9.2942,"harmonic",4
138,0,0.3617,"harmonic",3
114,2,13.2037,"flute",4
110,0,10.9945,"flute",4
86,3,0.1016,"harmonic",5
86,3,5.2499,"flute",5
138,0,9.0804,"harmonic",4
93,0,2.6682,"harmonic",3
114,2,10.7017,"harmonic",3
87,0,5.6263,"flute",5
83,2,8.7759,"harmonic",5
139,0,9.7646,"harmonic",2
107,14,6.0196,"harmonic",2
108,2,0.1552,"harmonic",3
110,0,8.8371,"flute",4
108,2,9.9599,"flute",6
110,0,13.201,"flute",6
113,0,10.3142,"harmonic",2
114,2,1.749,"flute",3
83,2,7.6866,"harmonic",3
83,2,10.9559,"harmonic",3
86,3,10.3279,"flute",5
86,3,8.6988,"harmonic",3
83,2,14.6522,"flute",6
83,2,10.2321,"flute",6
83,2,12.7223,"flute",6
88,15,0.1337,"flute",4
109,3,10.6039,"harmonic",4
83,2,7.8836,"harmonic",3
112,28,13.7842,"harmonic",3
113,0,12.1381,"harmonic",1
109,3,10.3465,"flute",4
113,0,1.284,"flute",5
113,0,8.2909,"harmonic",3
139,0,0.8469,"flute",3
107,14,14.7271,"flute",7
87,0,6.6838,"flute",5
113,0,1.5893,"harmonic",2
139,0,6.9328,"harmonic",3
86,3,5.6514,"flute",5
110,0,3.0325,"flute",4
86,3,10.6243,"harmonic",3
83,2,0.36,"flute",2
113,0,8.8615,"harmonic",1
110,0,4.1362,"harmonic",3
113,0,5.4613,"flute",6
113,0,10.1634,"flute",4
87,0,0.2421,"harmonic",1
88,15,4.3525,"harmonic",2
87,0,4.2899,"harmonic",2
110,0,13.4457,"harmonic",3
138,0,10.178,"harmonic",2
110,0,9.5765,"harmonic",3
83,2,0.6435,"flute",5
83,2,9.6381,"harmonic",3
88,15,3.2725,"harmonic",3
88,15,2.154,"harmonic",2
107,14,3.8883,"flute",3
138,0,13.7962,"flute",4
110,0,6.0486,"flute",4
136,1,6.735,"harmonic",3
87,0,9.9651,"flute",5
87,0,5.6969,"harmonic",3
87,0,12.6575,"harmonic",3
138,0,9.3363,"harmonic",3
86,3,5.2692,"flute",5
86,3,0.0147,"harmonic",5
93,0,6.3244,"flute",5
83,2,6.5682,"harmonic",3
83,2,5.3966,"harmonic",5
87,0,3.9248,"harmonic",3
86,3,8.645,"harmonic",3
86,3,8.0145,"flute",5
87,0,0.1513,"flute",5
83,2,6.0653,"harmonic",2
93,0,11.638,"flute",3
36,0,1.7339,"flute",5
109,3,4.4693,"flute",5
93,0,12.6779,"harmonic",2
36,0,13.7105,"harmonic",2
87,0,5.0877,"flute",5
109,3,3.3353,"harmonic",5
107,14,6.4742,"harmonic",2
136,1,12.1145,"harmonic",3
114,2,13.6214,"flute",5
114,2,4.7483,"flute",5
114,2,12.1504,"flute",5
114,2,4.404,"flute",4
113,0,6.7688,"harmonic",2
87,0,0.5187,"flute",5
87,0,7.9656,"harmonic",3
88,15,14.7451,"flute",7
86,3,12.323,"harmonic",3
139,0,5.0468,"flute",3
136,1,5.1513,"harmonic",3
110,0,0.6668,"flute",4
138,0,2.2833,"flute",3
112,28,8.3569,"flute",5
116,9,9.8055,"harmonic",4
114,2,4.7525,"flute",6
110,0,0.1874,"harmonic",4
110,0,2.2833,"harmonic",3
116,9,11.105,"flute",5
114,2,10.1829,"harmonic",3
86,3,6.738,"flute",5
86,3,12.4325,"flute",5
86,3,5.3752,"harmonic",3
107,14,10.7569,"harmonic",3
93,0,8.7583,"flute",5
116,9,14.4894,"harmonic",1
110,0,13.4185,"harmonic",3
112,28,6.7206,"flute",6
112,28,8.8371,"harmonic",5
110,0,12.7178,"flute",4
114,2,7.4274,"flute",5
114,2,6.6005,"harmonic",3
110,0,3.7765,"harmonic",4
102,4,0.3328,"harmonic",5
116,9,12.0512,"flute",7
110,0,9.8765,"harmonic",3
112,28,12.3021,"harmonic",6
116,9,9.3508,"harmonic",2
114,2,1.7899,"harmonic",3
114,2,10.259,"flute",5
112,28,3.9971,"flute",6
113,0,9.5854,"flute",5
116,9,4.6178,"harmonic",4
116,9,12.3142,"flute",6
119,16,6.4788,"harmonic",7
116,9,14.7568,"harmonic",4
114,2,2.617,"flute",5
87,0,12.5577,"flute",6
138,0,11.2662,"flute",5
183,3,7.6842,"harmonic",2
116,9,9.428,"flute",4
112,28,2.7245,"harmonic",5
112,28,12.4892,"flute",3
114,2,6.5973,"harmonic",3
114,2,3.2203,"harmonic",3
112,28,11.6613,"flute",5
116,9,11.3876,"harmonic",1
114,2,11.5176,"harmonic",2
110,0,9.2951,"flute",4
110,0,7.3632,"flute",6
83,2,10.779,"flute",5
91,0,6.0815,"harmonic",2
94,4,5.0274,"flute",7
87,0,6.726,"flute",6
91,0,14.7538,"harmonic",1
102,4,14.35,"flute",3
83,2,8.1641,"harmonic",3
83,2,6.4752,"harmonic",3
136,1,12.8971,"harmonic",3
114,2,1.8312,"flute",4
249,0,14.9435,"harmonic",5
114,2,11.1761,"flute",5
114,2,14.3704,"flute",6
86,3,3.4254,"flute",5
36,0,12.555,"flute",4
91,0,3.73,"flute",5
87,0,13.4202,"harmonic",3
87,0,9.7474,"harmonic",3
36,0,1.7999,"flute",7
86,3,0.9352,"flute",4
93,0,13.6819,"harmonic",3
87,0,1.6064,"flute",5
93,0,10.6544,"harmonic",3
110,0,12.3323,"harmonic",2
93,0,4.6548,"harmonic",3
87,0,2.7649,"harmonic",3
110,0,4.9395,"harmonic",3
110,0,13.3039,"harmonic",4
139,0,14.3766,"flute",5
93,0,10.3465,"harmonic",3
83,2,5.2626,"flute",2
91,0,0.7339,"flute",2
94,4,14.2809,"flute",7
113,0,2.2586,"harmonic",3
94,4,7.1308,"flute",7
36,0,11.852,"flute",5
86,3,5.5002,"harmonic",3
91,0,8.2312,"flute",4
138,0,12.07,"flute",7
102,4,11.6432,"flute",5
113,0,9.0368,"harmonic",2
108,2,2.5289,"harmonic",3
139,0,0.8651,"harmonic",3
87,0,1.3086,"harmonic",3
87,0,11.8831,"flute",7
93,0,3.3499,"flute",6
86,3,0.8237,"flute",4
94,4,1.0085,"flute",6
93,0,11.2,"harmonic",3
36,0,1.0678,"harmonic",7
88,15,7.3849,"flute",4
91,0,12.5818,"harmonic",2
86,3,7.3243,"harmonic",4
107,14,9.2283,"flute",5
93,0,9.2354,"flute",6
136,1,12.6142,"flute",3
110,0,11.8893,"harmonic",3
136,1,12.8642,"harmonic",3
93,0,8.1403,"flute",6
102,4,6.2082,"harmonic",5
94,4,10.7421,"harmonic",1
88,15,9.5207,"harmonic",3
93,0,4.0878,"flute",6
86,3,3.575,"harmonic",4
91,0,10.3381,"harmonic",2
108,2,12.4168,"harmonic",2
93,0,13.4158,"flute",4
110,0,10.4135,"flute",4
94,4,2.6654,"flute",7
139,0,0.6556,"flute",3
108,2,5.2803,"flute",6
109,3,10.66,"harmonic",6
86,3,3.907,"flute",5
86,3,12.534,"harmonic",2
91,0,2.6931,"flute",4
93,0,14.2579,"flute",4
87,0,1.6084,"harmonic",3
88,15,0.1145,"flute",4
88,15,5.903,"harmonic",3
94,4,5.5011,"flute",7
87,0,4.4145,"flute",6
109,3,6.1273,"flute",5
91,0,2.1182,"harmonic",2
139,0,12.4149,"flute",5
107,14,7.9851,"flute",6
108,2,0.369,"harmonic",4
140,8,0.6668,"harmonic",1
139,0,1.1526,"flute",3
93,0,10.3358,"flute",5
93,0,9.98,"harmonic",3
138,0,7.9222,"harmonic",2
