"participant_id","musical_exp","v1","synth","rating"
264,10,13.1192,"harmonic",1
264,10,7.3654,"harmonic",3
264,10,5.5963,"guitar",3
264,10,13.9994,"guitar",5
264,10,9.7527,"harmonic",1
264,10,5.3199,"guitar",3
265,0,2.0424,"harmonic",3
262,5,4.7816,"harmonic",1
262,5,5.2931,"harmonic",1
265,0,3.4512,"harmonic",3
265,0,7.8511,"harmonic",3
264,10,8.5876,"guitar",3
264,10,10.66,"guitar",5
264,10,4.4086,"guitar",3
265,0,1.4055,"harmonic",2
264,10,7.0058,"harmonic",3
265,0,4.3415,"harmonic",3
265,0,11.3376,"guitar",3
265,0,12.7937,"guitar",5
